battery_generation_tnuos_gbp_kwyr,demand_tnuos_offset_gbp_kwyr,net_tnuos_gbp_kwyr,Field Long Stratton_net_tnuos_pct_gross_revenue,Field Netherton_net_tnuos_pct_gross_revenue
4.711842423592,0.0,4.711842423592,1.4757943539556808,2.5066324902737063
4.711842423592,1.0,3.7118424235919996,1.1625847384204837,1.9746468538858888
4.711842423592,2.0,2.7118424235919996,0.8493751228852869,1.4426612174980713
4.711842423592,3.0,1.7118424235919996,0.5361655073500899,0.9106755811102538
4.711842423592,4.0,0.7118424235919996,0.222955891814893,0.3786899447224363
4.711842423592,4.711842423592,0.0,0.0,0.0
